"region","ålder","kön","X2019"
"Sjöbo","69","kvinnor",121
"Sjöbo","70","män",137
"Sjöbo","70","kvinnor",125
"Sjöbo","71","män",104
"Sjöbo","71","kvinnor",125
"Sjöbo","72","män",146
"Sjöbo","72","kvinnor",118
"Sjöbo","73","män",117
"Sjöbo","73","kvinnor",111
"Sjöbo","74","män",145
"Sjöbo","74","kvinnor",116
"Sjöbo","75","män",128
"Sjöbo","75","kvinnor",103
"Sjöbo","76","män",91
"Sjöbo","76","kvinnor",95
"Sjöbo","77","män",93
"Sjöbo","77","kvinnor",83
"Sjöbo","78","män",73
"Sjöbo","78","kvinnor",88
"Sjöbo","79","män",63
"Sjöbo","79","kvinnor",72
"Sjöbo","80","män",58
"Sjöbo","80","kvinnor",64
"Sjöbo","81","män",63
"Sjöbo","81","kvinnor",68
"Sjöbo","82","män",68
"Sjöbo","82","kvinnor",67
"Sjöbo","83","män",60
"Sjöbo","83","kvinnor",47
"Sjöbo","84","män",38
"Sjöbo","84","kvinnor",56
"Sjöbo","85","män",37
"Sjöbo","85","kvinnor",49
"Sjöbo","86","män",28
"Sjöbo","86","kvinnor",34
"Sjöbo","87","män",21
"Sjöbo","87","kvinnor",37
"Sjöbo","88","män",29
"Sjöbo","88","kvinnor",34
"Sjöbo","89","män",19
"Sjöbo","89","kvinnor",32
"Sjöbo","90","män",20
"Sjöbo","90","kvinnor",24
"Sjöbo","91","män",9
"Sjöbo","91","kvinnor",26
"Sjöbo","92","män",10
"Sjöbo","92","kvinnor",21
"Sjöbo","93","män",9
"Sjöbo","93","kvinnor",19
"Sjöbo","94","män",7
"Sjöbo","94","kvinnor",13
"Sjöbo","95","män",3
"Sjöbo","95","kvinnor",7
"Sjöbo","96","män",3
"Sjöbo","96","kvinnor",5
"Sjöbo","97","män",3
"Sjöbo","97","kvinnor",5
"Sjöbo","98","män",2
"Sjöbo","98","kvinnor",2
"Sjöbo","99","män",0
"Sjöbo","99","kvinnor",3
"Sjöbo","100","män",1
"Sjöbo","100","kvinnor",1
"Hörby","0","män",89
"Hörby","0","kvinnor",84
"Hörby","1","män",87
"Hörby","1","kvinnor",76
"Hörby","2","män",110
"Hörby","2","kvinnor",96
"Hörby","3","män",100
"Hörby","3","kvinnor",100
"Hörby","4","män",97
"Hörby","4","kvinnor",83
"Hörby","5","män",89
"Hörby","5","kvinnor",88
"Hörby","6","män",97
"Hörby","6","kvinnor",95
"Hörby","7","män",91
"Hörby","7","kvinnor",103
"Hörby","8","män",83
"Hörby","8","kvinnor",88
"Hörby","9","män",97
"Hörby","9","kvinnor",97
"Hörby","10","män",102
"Hörby","10","kvinnor",71
"Hörby","11","män",103
"Hörby","11","kvinnor",90
"Hörby","12","män",77
"Hörby","12","kvinnor",74
"Hörby","13","män",90
"Hörby","13","kvinnor",81
"Hörby","14","män",97
"Hörby","14","kvinnor",98
"Hörby","15","män",79
"Hörby","15","kvinnor",91
"Hörby","16","män",92
"Hörby","16","kvinnor",79
"Hörby","17","män",75
"Hörby","17","kvinnor",90
"Hörby","18","män",80
"Hörby","18","kvinnor",73
"Hörby","19","män",95
"Hörby","19","kvinnor",80
"Hörby","20","män",78
"Hörby","20","kvinnor",70
"Hörby","21","män",103
"Hörby","21","kvinnor",64
"Hörby","22","män",78
"Hörby","22","kvinnor",69
"Hörby","23","män",68
"Hörby","23","kvinnor",81
"Hörby","24","män",98
"Hörby","24","kvinnor",63
"Hörby","25","män",76
"Hörby","25","kvinnor",87
"Hörby","26","män",84
"Hörby","26","kvinnor",77
"Hörby","27","män",100
"Hörby","27","kvinnor",94
"Hörby","28","män",90
"Hörby","28","kvinnor",101
"Hörby","29","män",94
"Hörby","29","kvinnor",98
"Hörby","30","män",105
"Hörby","30","kvinnor",80
"Hörby","31","män",122
"Hörby","31","kvinnor",108
"Hörby","32","män",104
"Hörby","32","kvinnor",93
"Hörby","33","män",96
"Hörby","33","kvinnor",93
"Hörby","34","män",75
"Hörby","34","kvinnor",107
"Hörby","35","män",98
"Hörby","35","kvinnor",91
"Hörby","36","män",102
"Hörby","36","kvinnor",84
"Hörby","37","män",98
"Hörby","37","kvinnor",81
"Hörby","38","män",72
"Hörby","38","kvinnor",70
"Hörby","39","män",90
"Hörby","39","kvinnor",97
"Hörby","40","män",106
"Hörby","40","kvinnor",88
"Hörby","41","män",81
"Hörby","41","kvinnor",82
"Hörby","42","män",92
"Hörby","42","kvinnor",98
"Hörby","43","män",114
"Hörby","43","kvinnor",87
"Hörby","44","män",105
"Hörby","44","kvinnor",102
"Hörby","45","män",92
"Hörby","45","kvinnor",92
"Hörby","46","män",120
"Hörby","46","kvinnor",114
"Hörby","47","män",105
"Hörby","47","kvinnor",99
"Hörby","48","män",101
"Hörby","48","kvinnor",86
"Hörby","49","män",92
"Hörby","49","kvinnor",101
"Hörby","50","män",98
"Hörby","50","kvinnor",89
"Hörby","51","män",99
"Hörby","51","kvinnor",99
"Hörby","52","män",93
"Hörby","52","kvinnor",96
"Hörby","53","män",104
"Hörby","53","kvinnor",109
"Hörby","54","män",114
"Hörby","54","kvinnor",111
"Hörby","55","män",125
"Hörby","55","kvinnor",113
"Hörby","56","män",96
"Hörby","56","kvinnor",104
"Hörby","57","män",104
"Hörby","57","kvinnor",94
"Hörby","58","män",103
"Hörby","58","kvinnor",109
"Hörby","59","män",107
"Hörby","59","kvinnor",113
"Hörby","60","män",103
"Hörby","60","kvinnor",96
"Hörby","61","män",106
"Hörby","61","kvinnor",87
"Hörby","62","män",92
"Hörby","62","kvinnor",89
"Hörby","63","män",103
"Hörby","63","kvinnor",93
"Hörby","64","män",94
"Hörby","64","kvinnor",125
"Hörby","65","män",97
"Hörby","65","kvinnor",97
"Hörby","66","män",88
"Hörby","66","kvinnor",76
"Hörby","67","män",111
"Hörby","67","kvinnor",102
"Hörby","68","män",108
"Hörby","68","kvinnor",98
"Hörby","69","män",103
"Hörby","69","kvinnor",96
"Hörby","70","män",91
"Hörby","70","kvinnor",81
"Hörby","71","män",111
"Hörby","71","kvinnor",90
"Hörby","72","män",107
"Hörby","72","kvinnor",83
"Hörby","73","män",104
"Hörby","73","kvinnor",89
"Hörby","74","män",86
"Hörby","74","kvinnor",96
"Hörby","75","män",72
"Hörby","75","kvinnor",81
"Hörby","76","män",83
"Hörby","76","kvinnor",68
"Hörby","77","män",76
"Hörby","77","kvinnor",62
"Hörby","78","män",55
"Hörby","78","kvinnor",62
"Hörby","79","män",45
"Hörby","79","kvinnor",49
"Hörby","80","män",48
"Hörby","80","kvinnor",52
"Hörby","81","män",50
"Hörby","81","kvinnor",54
"Hörby","82","män",39
"Hörby","82","kvinnor",46
"Hörby","83","män",45
"Hörby","83","kvinnor",48
"Hörby","84","män",34
"Hörby","84","kvinnor",41
"Hörby","85","män",22
"Hörby","85","kvinnor",41
"Hörby","86","män",34
"Hörby","86","kvinnor",43
"Hörby","87","män",20
"Hörby","87","kvinnor",29
"Hörby","88","män",16
"Hörby","88","kvinnor",29
"Hörby","89","män",21
"Hörby","89","kvinnor",27
"Hörby","90","män",13
"Hörby","90","kvinnor",27
"Hörby","91","män",17
"Hörby","91","kvinnor",26
"Hörby","92","män",10
"Hörby","92","kvinnor",27
"Hörby","93","män",2
"Hörby","93","kvinnor",17
"Hörby","94","män",4
"Hörby","94","kvinnor",12
"Hörby","95","män",2
"Hörby","95","kvinnor",4
"Hörby","96","män",4
"Hörby","96","kvinnor",6
"Hörby","97","män",2
"Hörby","97","kvinnor",9
"Hörby","98","män",0
"Hörby","98","kvinnor",7
"Hörby","99","män",1
"Hörby","99","kvinnor",0
"Hörby","100","män",1
"Hörby","100","kvinnor",3
"Höör","0","män",78
"Höör","0","kvinnor",79
"Höör","1","män",106
"Höör","1","kvinnor",78
"Höör","2","män",99
"Höör","2","kvinnor",104
"Höör","3","män",116
"Höör","3","kvinnor",87
"Höör","4","män",112
"Höör","4","kvinnor",103
"Höör","5","män",118
"Höör","5","kvinnor",88
"Höör","6","män",101
"Höör","6","kvinnor",127
"Höör","7","män",111
"Höör","7","kvinnor",98
"Höör","8","män",100
"Höör","8","kvinnor",115
"Höör","9","män",138
"Höör","9","kvinnor",123
"Höör","10","män",106
"Höör","10","kvinnor",127
"Höör","11","män",115
"Höör","11","kvinnor",112
"Höör","12","män",99
"Höör","12","kvinnor",97
"Höör","13","män",107
"Höör","13","kvinnor",97
"Höör","14","män",110
"Höör","14","kvinnor",87
"Höör","15","män",97
"Höör","15","kvinnor",109
"Höör","16","män",109
"Höör","16","kvinnor",106
"Höör","17","män",92
"Höör","17","kvinnor",92
"Höör","18","män",100
"Höör","18","kvinnor",92
"Höör","19","män",98
"Höör","19","kvinnor",82
"Höör","20","män",96
"Höör","20","kvinnor",79
"Höör","21","män",72
"Höör","21","kvinnor",73
"Höör","22","män",75
"Höör","22","kvinnor",61
"Höör","23","män",71
"Höör","23","kvinnor",59
"Höör","24","män",70
"Höör","24","kvinnor",65
"Höör","25","män",80
"Höör","25","kvinnor",79
"Höör","26","män",80
"Höör","26","kvinnor",73
"Höör","27","män",83
"Höör","27","kvinnor",76
"Höör","28","män",107
"Höör","28","kvinnor",81
"Höör","29","män",100
"Höör","29","kvinnor",111
"Höör","30","män",86
"Höör","30","kvinnor",101
"Höör","31","män",106
"Höör","31","kvinnor",113
"Höör","32","män",89
"Höör","32","kvinnor",97
"Höör","33","män",84
"Höör","33","kvinnor",84
"Höör","34","män",107
"Höör","34","kvinnor",93
"Höör","35","män",92
"Höör","35","kvinnor",97
"Höör","36","män",100
"Höör","36","kvinnor",84
"Höör","37","män",92
"Höör","37","kvinnor",108
"Höör","38","män",108
"Höör","38","kvinnor",115
"Höör","39","män",108
"Höör","39","kvinnor",97
"Höör","40","män",103
"Höör","40","kvinnor",114
"Höör","41","män",97
"Höör","41","kvinnor",99
"Höör","42","män",105
"Höör","42","kvinnor",106
"Höör","43","män",103
"Höör","43","kvinnor",132
"Höör","44","män",109
"Höör","44","kvinnor",112
"Höör","45","män",114
"Höör","45","kvinnor",118
"Höör","46","män",106
"Höör","46","kvinnor",119
"Höör","47","män",118
"Höör","47","kvinnor",104
"Höör","48","män",111
"Höör","48","kvinnor",105
"Höör","49","män",117
"Höör","49","kvinnor",111
"Höör","50","män",118
"Höör","50","kvinnor",102
"Höör","51","män",127
"Höör","51","kvinnor",108
"Höör","52","män",130
"Höör","52","kvinnor",125
"Höör","53","män",130
"Höör","53","kvinnor",127
"Höör","54","män",130
"Höör","54","kvinnor",123
"Höör","55","män",136
"Höör","55","kvinnor",129
"Höör","56","män",102
"Höör","56","kvinnor",102
"Höör","57","män",106
"Höör","57","kvinnor",109
"Höör","58","män",107
"Höör","58","kvinnor",82
"Höör","59","män",101
"Höör","59","kvinnor",108
"Höör","60","män",92
"Höör","60","kvinnor",113
"Höör","61","män",98
"Höör","61","kvinnor",99
"Höör","62","män",97
"Höör","62","kvinnor",103
"Höör","63","män",114
"Höör","63","kvinnor",108
"Höör","64","män",103
"Höör","64","kvinnor",105
"Höör","65","män",81
"Höör","65","kvinnor",102
"Höör","66","män",117
"Höör","66","kvinnor",86
"Höör","67","män",124
"Höör","67","kvinnor",97
"Höör","68","män",104
"Höör","68","kvinnor",95
"Höör","69","män",102
"Höör","69","kvinnor",84
"Höör","70","män",79
"Höör","70","kvinnor",89
"Höör","71","män",93
"Höör","71","kvinnor",74
"Höör","72","män",95
"Höör","72","kvinnor",91
"Höör","73","män",104
"Höör","73","kvinnor",102
"Höör","74","män",88
"Höör","74","kvinnor",98
"Höör","75","män",77
"Höör","75","kvinnor",78
"Höör","76","män",90
"Höör","76","kvinnor",101
"Höör","77","män",70
"Höör","77","kvinnor",72
"Höör","78","män",75
"Höör","78","kvinnor",62
"Höör","79","män",52
"Höör","79","kvinnor",56
"Höör","80","män",54
"Höör","80","kvinnor",64
"Höör","81","män",52
"Höör","81","kvinnor",47
"Höör","82","män",42
"Höör","82","kvinnor",47
"Höör","83","män",29
"Höör","83","kvinnor",37
"Höör","84","män",24
"Höör","84","kvinnor",45
"Höör","85","män",30
"Höör","85","kvinnor",33
"Höör","86","män",19
"Höör","86","kvinnor",27
"Höör","87","män",21
"Höör","87","kvinnor",36
"Höör","88","män",15
"Höör","88","kvinnor",29
"Höör","89","män",22
"Höör","89","kvinnor",24
"Höör","90","män",16
"Höör","90","kvinnor",25
"Höör","91","män",8
"Höör","91","kvinnor",22
"Höör","92","män",9
"Höör","92","kvinnor",22
"Höör","93","män",4
"Höör","93","kvinnor",18
"Höör","94","män",9
"Höör","94","kvinnor",5
"Höör","95","män",4
"Höör","95","kvinnor",9
"Höör","96","män",2
"Höör","96","kvinnor",7
"Höör","97","män",3
"Höör","97","kvinnor",4
"Höör","98","män",0
"Höör","98","kvinnor",2
"Höör","99","män",0
"Höör","99","kvinnor",1
"Höör","100","män",0
"Höör","100","kvinnor",4
"Tomelilla","0","män",64
"Tomelilla","0","kvinnor",61
"Tomelilla","1","män",72
"Tomelilla","1","kvinnor",77
"Tomelilla","2","män",88
"Tomelilla","2","kvinnor",70
"Tomelilla","3","män",70
"Tomelilla","3","kvinnor",67
"Tomelilla","4","män",80
"Tomelilla","4","kvinnor",56
"Tomelilla","5","män",74
"Tomelilla","5","kvinnor",91
"Tomelilla","6","män",84
"Tomelilla","6","kvinnor",76
"Tomelilla","7","män",73
"Tomelilla","7","kvinnor",71
"Tomelilla","8","män",84
"Tomelilla","8","kvinnor",74
"Tomelilla","9","män",88
"Tomelilla","9","kvinnor",83
"Tomelilla","10","män",91
"Tomelilla","10","kvinnor",67
"Tomelilla","11","män",85
"Tomelilla","11","kvinnor",64
"Tomelilla","12","män",77
"Tomelilla","12","kvinnor",96
"Tomelilla","13","män",76
"Tomelilla","13","kvinnor",76
"Tomelilla","14","män",86
"Tomelilla","14","kvinnor",65
"Tomelilla","15","män",79
"Tomelilla","15","kvinnor",91
"Tomelilla","16","män",65
"Tomelilla","16","kvinnor",63
"Tomelilla","17","män",75
"Tomelilla","17","kvinnor",80
"Tomelilla","18","män",85
"Tomelilla","18","kvinnor",79
"Tomelilla","19","män",70
"Tomelilla","19","kvinnor",74
"Tomelilla","20","män",88
"Tomelilla","20","kvinnor",70
"Tomelilla","21","män",75
"Tomelilla","21","kvinnor",55
"Tomelilla","22","män",65
"Tomelilla","22","kvinnor",67
"Tomelilla","23","män",60
"Tomelilla","23","kvinnor",65
"Tomelilla","24","män",60
"Tomelilla","24","kvinnor",49
"Tomelilla","25","män",82
"Tomelilla","25","kvinnor",78
"Tomelilla","26","män",87
"Tomelilla","26","kvinnor",81
"Tomelilla","27","män",89
"Tomelilla","27","kvinnor",67
"Tomelilla","28","män",80
"Tomelilla","28","kvinnor",69
"Tomelilla","29","män",78
"Tomelilla","29","kvinnor",68
"Tomelilla","30","män",84
"Tomelilla","30","kvinnor",82
"Tomelilla","31","män",81
"Tomelilla","31","kvinnor",85
"Tomelilla","32","män",86
"Tomelilla","32","kvinnor",75
"Tomelilla","33","män",72
"Tomelilla","33","kvinnor",76
"Tomelilla","34","män",80
"Tomelilla","34","kvinnor",74
"Tomelilla","35","män",65
"Tomelilla","35","kvinnor",79
"Tomelilla","36","män",84
"Tomelilla","36","kvinnor",84
"Tomelilla","37","män",93
"Tomelilla","37","kvinnor",68
"Tomelilla","38","män",59
"Tomelilla","38","kvinnor",78
"Tomelilla","39","män",98
"Tomelilla","39","kvinnor",90
"Tomelilla","40","män",84
"Tomelilla","40","kvinnor",96
"Tomelilla","41","män",67
"Tomelilla","41","kvinnor",67
"Tomelilla","42","män",82
"Tomelilla","42","kvinnor",83
"Tomelilla","43","män",76
"Tomelilla","43","kvinnor",57
"Tomelilla","44","män",61
"Tomelilla","44","kvinnor",70
"Tomelilla","45","män",81
"Tomelilla","45","kvinnor",59
"Tomelilla","46","män",62
"Tomelilla","46","kvinnor",84
"Tomelilla","47","män",81
"Tomelilla","47","kvinnor",69
"Tomelilla","48","män",85
"Tomelilla","48","kvinnor",90
"Tomelilla","49","män",77
"Tomelilla","49","kvinnor",70
"Tomelilla","50","män",83
"Tomelilla","50","kvinnor",90
"Tomelilla","51","män",73
"Tomelilla","51","kvinnor",80
"Tomelilla","52","män",88
"Tomelilla","52","kvinnor",79
"Tomelilla","53","män",88
"Tomelilla","53","kvinnor",81
"Tomelilla","54","män",78
"Tomelilla","54","kvinnor",81
"Tomelilla","55","män",89
"Tomelilla","55","kvinnor",89
"Tomelilla","56","män",74
"Tomelilla","56","kvinnor",102
"Tomelilla","57","män",85
"Tomelilla","57","kvinnor",90
"Tomelilla","58","män",80
"Tomelilla","58","kvinnor",85
"Tomelilla","59","män",92
"Tomelilla","59","kvinnor",89
"Tomelilla","60","män",100
"Tomelilla","60","kvinnor",88
"Tomelilla","61","män",98
"Tomelilla","61","kvinnor",104
"Tomelilla","62","män",81
"Tomelilla","62","kvinnor",80
"Tomelilla","63","män",107
"Tomelilla","63","kvinnor",81
"Tomelilla","64","män",81
"Tomelilla","64","kvinnor",111
"Tomelilla","65","män",93
"Tomelilla","65","kvinnor",94
"Tomelilla","66","män",102
"Tomelilla","66","kvinnor",91
"Tomelilla","67","män",90
"Tomelilla","67","kvinnor",88
"Tomelilla","68","män",103
"Tomelilla","68","kvinnor",77
"Tomelilla","69","män",85
"Tomelilla","69","kvinnor",91
"Tomelilla","70","män",102
"Tomelilla","70","kvinnor",84
"Tomelilla","71","män",90
"Tomelilla","71","kvinnor",89
"Tomelilla","72","män",92
"Tomelilla","72","kvinnor",79
"Tomelilla","73","män",98
"Tomelilla","73","kvinnor",89
"Tomelilla","74","män",90
"Tomelilla","74","kvinnor",85
"Tomelilla","75","män",91
"Tomelilla","75","kvinnor",87
"Tomelilla","76","män",73
"Tomelilla","76","kvinnor",83
"Tomelilla","77","män",65
"Tomelilla","77","kvinnor",61
"Tomelilla","78","män",67
"Tomelilla","78","kvinnor",62
"Tomelilla","79","män",58
"Tomelilla","79","kvinnor",70
"Tomelilla","80","män",48
"Tomelilla","80","kvinnor",56
"Tomelilla","81","män",63
"Tomelilla","81","kvinnor",56
"Tomelilla","82","män",44
"Tomelilla","82","kvinnor",38
"Tomelilla","83","män",40
"Tomelilla","83","kvinnor",46
"Tomelilla","84","män",31
"Tomelilla","84","kvinnor",36
"Tomelilla","85","män",33
"Tomelilla","85","kvinnor",35
"Tomelilla","86","män",18
"Tomelilla","86","kvinnor",44
"Tomelilla","87","män",21
"Tomelilla","87","kvinnor",31
"Tomelilla","88","män",22
"Tomelilla","88","kvinnor",28
"Tomelilla","89","män",23
"Tomelilla","89","kvinnor",25
"Tomelilla","90","män",11
"Tomelilla","90","kvinnor",27
"Tomelilla","91","män",10
"Tomelilla","91","kvinnor",15
"Tomelilla","92","män",7
"Tomelilla","92","kvinnor",12
"Tomelilla","93","män",4
"Tomelilla","93","kvinnor",12
"Tomelilla","94","män",4
"Tomelilla","94","kvinnor",11
"Tomelilla","95","män",3
"Tomelilla","95","kvinnor",6
"Tomelilla","96","män",2
"Tomelilla","96","kvinnor",8
"Tomelilla","97","män",1
"Tomelilla","97","kvinnor",3
"Tomelilla","98","män",0
"Tomelilla","98","kvinnor",7
"Tomelilla","99","män",2
"Tomelilla","99","kvinnor",3
"Tomelilla","100","män",0
"Tomelilla","100","kvinnor",1
"Bromölla","0","män",61
"Bromölla","0","kvinnor",57
"Bromölla","1","män",53
"Bromölla","1","kvinnor",62
"Bromölla","2","män",64
"Bromölla","2","kvinnor",73
"Bromölla","3","män",85
"Bromölla","3","kvinnor",71
"Bromölla","4","män",71
"Bromölla","4","kvinnor",79
"Bromölla","5","män",79
"Bromölla","5","kvinnor",80
"Bromölla","6","män",75
"Bromölla","6","kvinnor",75
"Bromölla","7","män",71
"Bromölla","7","kvinnor",68
"Bromölla","8","män",83
"Bromölla","8","kvinnor",82
"Bromölla","9","män",77
"Bromölla","9","kvinnor",90
"Bromölla","10","män",98
"Bromölla","10","kvinnor",77
"Bromölla","11","män",86
"Bromölla","11","kvinnor",73
"Bromölla","12","män",92
"Bromölla","12","kvinnor",82
"Bromölla","13","män",95
"Bromölla","13","kvinnor",86
"Bromölla","14","män",83
"Bromölla","14","kvinnor",80
"Bromölla","15","män",99
"Bromölla","15","kvinnor",73
"Bromölla","16","män",71
"Bromölla","16","kvinnor",64
"Bromölla","17","män",90
"Bromölla","17","kvinnor",68
"Bromölla","18","män",78
"Bromölla","18","kvinnor",70
"Bromölla","19","män",80
"Bromölla","19","kvinnor",62
"Bromölla","20","män",78
"Bromölla","20","kvinnor",56
"Bromölla","21","män",66
"Bromölla","21","kvinnor",52
"Bromölla","22","män",78
"Bromölla","22","kvinnor",36
"Bromölla","23","män",50
"Bromölla","23","kvinnor",42
"Bromölla","24","män",55
"Bromölla","24","kvinnor",37
"Bromölla","25","män",49
"Bromölla","25","kvinnor",76
"Bromölla","26","män",66
"Bromölla","26","kvinnor",51
"Bromölla","27","män",68
"Bromölla","27","kvinnor",60
"Bromölla","28","män",78
"Bromölla","28","kvinnor",81
"Bromölla","29","män",65
"Bromölla","29","kvinnor",69
"Bromölla","30","män",68
"Bromölla","30","kvinnor",72
"Bromölla","31","män",69
"Bromölla","31","kvinnor",70
"Bromölla","32","män",83
"Bromölla","32","kvinnor",85
"Bromölla","33","män",66
"Bromölla","33","kvinnor",78
"Bromölla","34","män",74
"Bromölla","34","kvinnor",57
"Bromölla","35","män",80
"Bromölla","35","kvinnor",74
"Bromölla","36","män",86
