"region","ålder","kön","födelseregion","X2019"
"Grästorp","22","kvinnor","Född i Sverige",17
"Grästorp","22","kvinnor","Utrikes född",4
"Grästorp","23","män","Född i Sverige",26
"Grästorp","23","män","Utrikes född",1
"Grästorp","23","kvinnor","Född i Sverige",22
"Grästorp","23","kvinnor","Utrikes född",1
"Grästorp","24","män","Född i Sverige",33
"Grästorp","24","män","Utrikes född",4
"Grästorp","24","kvinnor","Född i Sverige",14
"Grästorp","24","kvinnor","Utrikes född",2
"Grästorp","25","män","Född i Sverige",22
"Grästorp","25","män","Utrikes född",0
"Grästorp","25","kvinnor","Född i Sverige",19
"Grästorp","25","kvinnor","Utrikes född",0
"Essunga","12","män","Född i Sverige",30
"Essunga","12","män","Utrikes född",2
"Essunga","12","kvinnor","Född i Sverige",35
"Essunga","12","kvinnor","Utrikes född",1
"Essunga","13","män","Född i Sverige",20
"Essunga","13","män","Utrikes född",3
"Essunga","13","kvinnor","Född i Sverige",23
"Essunga","13","kvinnor","Utrikes född",3
"Essunga","14","män","Född i Sverige",21
"Essunga","14","män","Utrikes född",2
"Essunga","14","kvinnor","Född i Sverige",27
"Essunga","14","kvinnor","Utrikes född",2
"Essunga","15","män","Född i Sverige",33
"Essunga","15","män","Utrikes född",1
"Essunga","15","kvinnor","Född i Sverige",20
"Essunga","15","kvinnor","Utrikes född",1
"Essunga","16","män","Född i Sverige",26
"Essunga","16","män","Utrikes född",5
"Essunga","16","kvinnor","Född i Sverige",35
"Essunga","16","kvinnor","Utrikes född",5
"Essunga","17","män","Född i Sverige",15
"Essunga","17","män","Utrikes född",4
"Essunga","17","kvinnor","Född i Sverige",29
"Essunga","17","kvinnor","Utrikes född",7
"Essunga","18","män","Född i Sverige",23
"Essunga","18","män","Utrikes född",6
"Essunga","18","kvinnor","Född i Sverige",26
"Essunga","18","kvinnor","Utrikes född",2
"Essunga","19","män","Född i Sverige",22
"Essunga","19","män","Utrikes född",8
"Essunga","19","kvinnor","Född i Sverige",20
"Essunga","19","kvinnor","Utrikes född",5
"Essunga","20","män","Född i Sverige",21
"Essunga","20","män","Utrikes född",14
"Essunga","20","kvinnor","Född i Sverige",28
"Essunga","20","kvinnor","Utrikes född",2
"Essunga","21","män","Född i Sverige",22
"Essunga","21","män","Utrikes född",13
"Essunga","21","kvinnor","Född i Sverige",14
"Essunga","21","kvinnor","Utrikes född",3
"Essunga","22","män","Född i Sverige",18
"Essunga","22","män","Utrikes född",5
"Essunga","22","kvinnor","Född i Sverige",18
"Essunga","22","kvinnor","Utrikes född",0
"Essunga","23","män","Född i Sverige",17
"Essunga","23","män","Utrikes född",1
"Essunga","23","kvinnor","Född i Sverige",21
"Essunga","23","kvinnor","Utrikes född",1
"Essunga","24","män","Född i Sverige",23
"Essunga","24","män","Utrikes född",1
"Essunga","24","kvinnor","Född i Sverige",25
"Essunga","24","kvinnor","Utrikes född",6
"Essunga","25","män","Född i Sverige",24
"Essunga","25","män","Utrikes född",5
"Essunga","25","kvinnor","Född i Sverige",28
"Essunga","25","kvinnor","Utrikes född",2
"Karlsborg","12","män","Född i Sverige",31
"Karlsborg","12","män","Utrikes född",6
"Karlsborg","12","kvinnor","Född i Sverige",22
"Karlsborg","12","kvinnor","Utrikes född",3
"Karlsborg","13","män","Född i Sverige",39
"Karlsborg","13","män","Utrikes född",4
"Karlsborg","13","kvinnor","Född i Sverige",26
"Karlsborg","13","kvinnor","Utrikes född",3
"Karlsborg","14","män","Född i Sverige",33
"Karlsborg","14","män","Utrikes född",6
"Karlsborg","14","kvinnor","Född i Sverige",43
"Karlsborg","14","kvinnor","Utrikes född",2
"Karlsborg","15","män","Född i Sverige",38
"Karlsborg","15","män","Utrikes född",1
"Karlsborg","15","kvinnor","Född i Sverige",36
"Karlsborg","15","kvinnor","Utrikes född",3
"Karlsborg","16","män","Född i Sverige",29
"Karlsborg","16","män","Utrikes född",4
"Karlsborg","16","kvinnor","Född i Sverige",28
"Karlsborg","16","kvinnor","Utrikes född",1
"Karlsborg","17","män","Född i Sverige",28
"Karlsborg","17","män","Utrikes född",6
"Karlsborg","17","kvinnor","Född i Sverige",30
"Karlsborg","17","kvinnor","Utrikes född",5
"Karlsborg","18","män","Född i Sverige",22
"Karlsborg","18","män","Utrikes född",3
"Karlsborg","18","kvinnor","Född i Sverige",27
"Karlsborg","18","kvinnor","Utrikes född",4
"Karlsborg","19","män","Född i Sverige",25
"Karlsborg","19","män","Utrikes född",6
"Karlsborg","19","kvinnor","Född i Sverige",23
"Karlsborg","19","kvinnor","Utrikes född",4
"Karlsborg","20","män","Född i Sverige",41
"Karlsborg","20","män","Utrikes född",11
"Karlsborg","20","kvinnor","Född i Sverige",27
"Karlsborg","20","kvinnor","Utrikes född",0
"Karlsborg","21","män","Född i Sverige",27
"Karlsborg","21","män","Utrikes född",8
"Karlsborg","21","kvinnor","Född i Sverige",15
"Karlsborg","21","kvinnor","Utrikes född",2
"Karlsborg","22","män","Född i Sverige",34
"Karlsborg","22","män","Utrikes född",4
"Karlsborg","22","kvinnor","Född i Sverige",14
"Karlsborg","22","kvinnor","Utrikes född",2
"Karlsborg","23","män","Född i Sverige",25
"Karlsborg","23","män","Utrikes född",11
"Karlsborg","23","kvinnor","Född i Sverige",29
"Karlsborg","23","kvinnor","Utrikes född",4
"Karlsborg","24","män","Född i Sverige",29
"Karlsborg","24","män","Utrikes född",5
"Karlsborg","24","kvinnor","Född i Sverige",25
"Karlsborg","24","kvinnor","Utrikes född",0
"Karlsborg","25","män","Född i Sverige",29
"Karlsborg","25","män","Utrikes född",2
"Karlsborg","25","kvinnor","Född i Sverige",34
"Karlsborg","25","kvinnor","Utrikes född",6
"Gullspång","12","män","Född i Sverige",21
"Gullspång","12","män","Utrikes född",7
"Gullspång","12","kvinnor","Född i Sverige",21
"Gullspång","12","kvinnor","Utrikes född",4
"Gullspång","13","män","Född i Sverige",22
"Gullspång","13","män","Utrikes född",6
"Gullspång","13","kvinnor","Född i Sverige",10
"Gullspång","13","kvinnor","Utrikes född",8
"Gullspång","14","män","Född i Sverige",19
"Gullspång","14","män","Utrikes född",4
"Gullspång","14","kvinnor","Född i Sverige",14
"Gullspång","14","kvinnor","Utrikes född",8
"Gullspång","15","män","Född i Sverige",20
"Gullspång","15","män","Utrikes född",13
"Gullspång","15","kvinnor","Född i Sverige",28
"Gullspång","15","kvinnor","Utrikes född",5
"Gullspång","16","män","Född i Sverige",24
"Gullspång","16","män","Utrikes född",7
"Gullspång","16","kvinnor","Född i Sverige",19
"Gullspång","16","kvinnor","Utrikes född",9
"Gullspång","17","män","Född i Sverige",20
"Gullspång","17","män","Utrikes född",13
"Gullspång","17","kvinnor","Född i Sverige",19
"Gullspång","17","kvinnor","Utrikes född",9
"Gullspång","18","män","Född i Sverige",20
"Gullspång","18","män","Utrikes född",10
"Gullspång","18","kvinnor","Född i Sverige",24
"Gullspång","18","kvinnor","Utrikes född",5
"Gullspång","19","män","Född i Sverige",14
"Gullspång","19","män","Utrikes född",8
"Gullspång","19","kvinnor","Född i Sverige",12
"Gullspång","19","kvinnor","Utrikes född",8
"Gullspång","20","män","Född i Sverige",26
"Gullspång","20","män","Utrikes född",16
"Gullspång","20","kvinnor","Född i Sverige",16
"Gullspång","20","kvinnor","Utrikes född",8
"Gullspång","21","män","Född i Sverige",13
"Gullspång","21","män","Utrikes född",9
"Gullspång","21","kvinnor","Född i Sverige",13
"Gullspång","21","kvinnor","Utrikes född",8
"Gullspång","22","män","Född i Sverige",13
"Gullspång","22","män","Utrikes född",7
"Gullspång","22","kvinnor","Född i Sverige",15
"Gullspång","22","kvinnor","Utrikes född",7
"Gullspång","23","män","Född i Sverige",11
"Gullspång","23","män","Utrikes född",7
"Gullspång","23","kvinnor","Född i Sverige",7
"Gullspång","23","kvinnor","Utrikes född",7
"Gullspång","24","män","Född i Sverige",19
"Gullspång","24","män","Utrikes född",8
"Gullspång","24","kvinnor","Född i Sverige",22
"Gullspång","24","kvinnor","Utrikes född",5
"Gullspång","25","män","Född i Sverige",16
"Gullspång","25","män","Utrikes född",5
"Gullspång","25","kvinnor","Född i Sverige",14
"Gullspång","25","kvinnor","Utrikes född",5
"Tranemo","12","män","Född i Sverige",55
"Tranemo","12","män","Utrikes född",12
"Tranemo","12","kvinnor","Född i Sverige",59
"Tranemo","12","kvinnor","Utrikes född",12
"Tranemo","13","män","Född i Sverige",69
"Tranemo","13","män","Utrikes född",13
"Tranemo","13","kvinnor","Född i Sverige",50
"Tranemo","13","kvinnor","Utrikes född",17
"Tranemo","14","män","Född i Sverige",59
"Tranemo","14","män","Utrikes född",13
"Tranemo","14","kvinnor","Född i Sverige",53
"Tranemo","14","kvinnor","Utrikes född",8
"Tranemo","15","män","Född i Sverige",70
"Tranemo","15","män","Utrikes född",10
"Tranemo","15","kvinnor","Född i Sverige",44
"Tranemo","15","kvinnor","Utrikes född",8
"Tranemo","16","män","Född i Sverige",50
"Tranemo","16","män","Utrikes född",18
"Tranemo","16","kvinnor","Född i Sverige",53
"Tranemo","16","kvinnor","Utrikes född",6
"Tranemo","17","män","Född i Sverige",73
"Tranemo","17","män","Utrikes född",14
"Tranemo","17","kvinnor","Född i Sverige",55
"Tranemo","17","kvinnor","Utrikes född",7
"Tranemo","18","män","Född i Sverige",60
"Tranemo","18","män","Utrikes född",11
"Tranemo","18","kvinnor","Född i Sverige",49
"Tranemo","18","kvinnor","Utrikes född",12
"Tranemo","19","män","Född i Sverige",62
"Tranemo","19","män","Utrikes född",12
"Tranemo","19","kvinnor","Född i Sverige",59
"Tranemo","19","kvinnor","Utrikes född",8
"Tranemo","20","män","Född i Sverige",63
"Tranemo","20","män","Utrikes född",35
"Tranemo","20","kvinnor","Född i Sverige",48
"Tranemo","20","kvinnor","Utrikes född",6
"Tranemo","21","män","Född i Sverige",58
"Tranemo","21","män","Utrikes född",17
"Tranemo","21","kvinnor","Född i Sverige",37
"Tranemo","21","kvinnor","Utrikes född",6
"Tranemo","22","män","Född i Sverige",55
"Tranemo","22","män","Utrikes född",13
"Tranemo","22","kvinnor","Född i Sverige",34
"Tranemo","22","kvinnor","Utrikes född",6
"Tranemo","23","män","Född i Sverige",41
"Tranemo","23","män","Utrikes född",14
"Tranemo","23","kvinnor","Född i Sverige",38
"Tranemo","23","kvinnor","Utrikes född",7
"Tranemo","24","män","Född i Sverige",47
"Tranemo","24","män","Utrikes född",10
"Tranemo","24","kvinnor","Född i Sverige",38
"Tranemo","24","kvinnor","Utrikes född",8
"Tranemo","25","män","Född i Sverige",40
"Tranemo","25","män","Utrikes född",8
"Tranemo","25","kvinnor","Född i Sverige",66
"Tranemo","25","kvinnor","Utrikes född",10
"Bengtsfors","12","män","Född i Sverige",32
"Bengtsfors","12","män","Utrikes född",21
"Bengtsfors","12","kvinnor","Född i Sverige",23
"Bengtsfors","12","kvinnor","Utrikes född",21
"Bengtsfors","13","män","Född i Sverige",44
"Bengtsfors","13","män","Utrikes född",22
"Bengtsfors","13","kvinnor","Född i Sverige",38
"Bengtsfors","13","kvinnor","Utrikes född",10
"Bengtsfors","14","män","Född i Sverige",36
"Bengtsfors","14","män","Utrikes född",18
"Bengtsfors","14","kvinnor","Född i Sverige",35
"Bengtsfors","14","kvinnor","Utrikes född",15
"Bengtsfors","15","män","Född i Sverige",41
"Bengtsfors","15","män","Utrikes född",15
"Bengtsfors","15","kvinnor","Född i Sverige",38
"Bengtsfors","15","kvinnor","Utrikes född",17
"Bengtsfors","16","män","Född i Sverige",45
"Bengtsfors","16","män","Utrikes född",14
"Bengtsfors","16","kvinnor","Född i Sverige",35
"Bengtsfors","16","kvinnor","Utrikes född",17
"Bengtsfors","17","män","Född i Sverige",27
"Bengtsfors","17","män","Utrikes född",7
"Bengtsfors","17","kvinnor","Född i Sverige",43
"Bengtsfors","17","kvinnor","Utrikes född",12
"Bengtsfors","18","män","Född i Sverige",28
"Bengtsfors","18","män","Utrikes född",13
"Bengtsfors","18","kvinnor","Född i Sverige",25
"Bengtsfors","18","kvinnor","Utrikes född",12
"Bengtsfors","19","män","Född i Sverige",39
"Bengtsfors","19","män","Utrikes född",11
"Bengtsfors","19","kvinnor","Född i Sverige",40
"Bengtsfors","19","kvinnor","Utrikes född",8
"Bengtsfors","20","män","Född i Sverige",32
"Bengtsfors","20","män","Utrikes född",24
"Bengtsfors","20","kvinnor","Född i Sverige",36
"Bengtsfors","20","kvinnor","Utrikes född",9
"Bengtsfors","21","män","Född i Sverige",35
"Bengtsfors","21","män","Utrikes född",14
"Bengtsfors","21","kvinnor","Född i Sverige",24
"Bengtsfors","21","kvinnor","Utrikes född",15
"Bengtsfors","22","män","Född i Sverige",26
"Bengtsfors","22","män","Utrikes född",14
"Bengtsfors","22","kvinnor","Född i Sverige",31
"Bengtsfors","22","kvinnor","Utrikes född",8
"Bengtsfors","23","män","Född i Sverige",49
"Bengtsfors","23","män","Utrikes född",18
"Bengtsfors","23","kvinnor","Född i Sverige",31
"Bengtsfors","23","kvinnor","Utrikes född",13
"Bengtsfors","24","män","Född i Sverige",38
"Bengtsfors","24","män","Utrikes född",14
"Bengtsfors","24","kvinnor","Född i Sverige",35
"Bengtsfors","24","kvinnor","Utrikes född",8
"Bengtsfors","25","män","Född i Sverige",36
"Bengtsfors","25","män","Utrikes född",14
"Bengtsfors","25","kvinnor","Född i Sverige",38
"Bengtsfors","25","kvinnor","Utrikes född",11
"Mellerud","12","män","Född i Sverige",42
"Mellerud","12","män","Utrikes född",10
"Mellerud","12","kvinnor","Född i Sverige",35
"Mellerud","12","kvinnor","Utrikes född",12
"Mellerud","13","män","Född i Sverige",27
"Mellerud","13","män","Utrikes född",13
"Mellerud","13","kvinnor","Född i Sverige",25
"Mellerud","13","kvinnor","Utrikes född",18
"Mellerud","14","män","Född i Sverige",40
"Mellerud","14","män","Utrikes född",3
"Mellerud","14","kvinnor","Född i Sverige",25
"Mellerud","14","kvinnor","Utrikes född",18
"Mellerud","15","män","Född i Sverige",36
"Mellerud","15","män","Utrikes född",9
"Mellerud","15","kvinnor","Född i Sverige",32
"Mellerud","15","kvinnor","Utrikes född",11
"Mellerud","16","män","Född i Sverige",49
"Mellerud","16","män","Utrikes född",14
"Mellerud","16","kvinnor","Född i Sverige",33
"Mellerud","16","kvinnor","Utrikes född",17
"Mellerud","17","män","Född i Sverige",49
"Mellerud","17","män","Utrikes född",9
"Mellerud","17","kvinnor","Född i Sverige",43
"Mellerud","17","kvinnor","Utrikes född",8
"Mellerud","18","män","Född i Sverige",43
"Mellerud","18","män","Utrikes född",11
"Mellerud","18","kvinnor","Född i Sverige",36
"Mellerud","18","kvinnor","Utrikes född",8
"Mellerud","19","män","Född i Sverige",41
"Mellerud","19","män","Utrikes född",14
"Mellerud","19","kvinnor","Född i Sverige",32
"Mellerud","19","kvinnor","Utrikes född",10
"Mellerud","20","män","Född i Sverige",28
"Mellerud","20","män","Utrikes född",20
"Mellerud","20","kvinnor","Född i Sverige",26
"Mellerud","20","kvinnor","Utrikes född",13
"Mellerud","21","män","Född i Sverige",43
"Mellerud","21","män","Utrikes född",21
"Mellerud","21","kvinnor","Född i Sverige",27
"Mellerud","21","kvinnor","Utrikes född",7
"Mellerud","22","män","Född i Sverige",28
"Mellerud","22","män","Utrikes född",16
"Mellerud","22","kvinnor","Född i Sverige",26
"Mellerud","22","kvinnor","Utrikes född",12
"Mellerud","23","män","Född i Sverige",38
"Mellerud","23","män","Utrikes född",14
"Mellerud","23","kvinnor","Född i Sverige",25
"Mellerud","23","kvinnor","Utrikes född",11
"Mellerud","24","män","Född i Sverige",46
"Mellerud","24","män","Utrikes född",11
"Mellerud","24","kvinnor","Född i Sverige",35
"Mellerud","24","kvinnor","Utrikes född",8
"Mellerud","25","män","Född i Sverige",43
"Mellerud","25","män","Utrikes född",11
"Mellerud","25","kvinnor","Född i Sverige",38
"Mellerud","25","kvinnor","Utrikes född",13
"Lilla Edet","12","män","Född i Sverige",66
"Lilla Edet","12","män","Utrikes född",9
"Lilla Edet","12","kvinnor","Född i Sverige",66
"Lilla Edet","12","kvinnor","Utrikes född",14
"Lilla Edet","13","män","Född i Sverige",75
"Lilla Edet","13","män","Utrikes född",10
"Lilla Edet","13","kvinnor","Född i Sverige",61
"Lilla Edet","13","kvinnor","Utrikes född",12
"Lilla Edet","14","män","Född i Sverige",56
"Lilla Edet","14","män","Utrikes född",12
"Lilla Edet","14","kvinnor","Född i Sverige",60
"Lilla Edet","14","kvinnor","Utrikes född",8
"Lilla Edet","15","män","Född i Sverige",63
"Lilla Edet","15","män","Utrikes född",14
"Lilla Edet","15","kvinnor","Född i Sverige",73
"Lilla Edet","15","kvinnor","Utrikes född",8
"Lilla Edet","16","män","Född i Sverige",68
"Lilla Edet","16","män","Utrikes född",10
"Lilla Edet","16","kvinnor","Född i Sverige",55
"Lilla Edet","16","kvinnor","Utrikes född",13
"Lilla Edet","17","män","Född i Sverige",66
"Lilla Edet","17","män","Utrikes född",13
"Lilla Edet","17","kvinnor","Född i Sverige",60
"Lilla Edet","17","kvinnor","Utrikes född",9
"Lilla Edet","18","män","Född i Sverige",70
"Lilla Edet","18","män","Utrikes född",6
"Lilla Edet","18","kvinnor","Född i Sverige",63
"Lilla Edet","18","kvinnor","Utrikes född",10
"Lilla Edet","19","män","Född i Sverige",62
"Lilla Edet","19","män","Utrikes född",11
"Lilla Edet","19","kvinnor","Född i Sverige",67
"Lilla Edet","19","kvinnor","Utrikes född",8
"Lilla Edet","20","män","Född i Sverige",51
"Lilla Edet","20","män","Utrikes född",17
"Lilla Edet","20","kvinnor","Född i Sverige",56
"Lilla Edet","20","kvinnor","Utrikes född",11
"Lilla Edet","21","män","Född i Sverige",64
"Lilla Edet","21","män","Utrikes född",19
"Lilla Edet","21","kvinnor","Född i Sverige",58
"Lilla Edet","21","kvinnor","Utrikes född",8
"Lilla Edet","22","män","Född i Sverige",59
"Lilla Edet","22","män","Utrikes född",14
"Lilla Edet","22","kvinnor","Född i Sverige",55
"Lilla Edet","22","kvinnor","Utrikes född",11
"Lilla Edet","23","män","Född i Sverige",65
"Lilla Edet","23","män","Utrikes född",9
"Lilla Edet","23","kvinnor","Född i Sverige",51
"Lilla Edet","23","kvinnor","Utrikes född",7
"Lilla Edet","24","män","Född i Sverige",74
"Lilla Edet","24","män","Utrikes född",12
"Lilla Edet","24","kvinnor","Född i Sverige",50
